itemid	des	nameid	desid	type	subtype	level	vocation	sex	minlevel	maxlevel	maxnum	limitunm	usecount	ruleid	skillid	skilluserdata	buybackprice	buybackprice_bindgold	sellprice	sellprice_bindgold	lootresid	commoncheckgroupid	validtime	invalidtime	validtime_mode	offline_time_mode	broadcasttype0	broadcastmode0	broadcastid0	broadcastrepeat0	broadcastparam0	soundindex	icon
7230	30级东海藏宝图20-绿色	20007230	21007230	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7231	30级东海藏宝图1-蓝色	20007231	21007231	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7232	30级东海藏宝图2-蓝色	20007232	21007232	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7233	30级东海藏宝图3-蓝色	20007233	21007233	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7234	30级东海藏宝图4-蓝色	20007234	21007234	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7235	30级东海藏宝图5-蓝色	20007235	21007235	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7236	30级东海藏宝图6-蓝色	20007236	21007236	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7237	30级东海藏宝图7-蓝色	20007237	21007237	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7238	30级东海藏宝图8-蓝色	20007238	21007238	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7239	30级东海藏宝图9-蓝色	20007239	21007239	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7240	30级东海藏宝图10-蓝色	20007240	21007240	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7241	30级东海藏宝图1-紫色	20007241	21007241	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7242	30级东海藏宝图2-紫色	20007242	21007242	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7243	30级东海藏宝图3-紫色	20007243	21007243	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7244	30级东海藏宝图4-紫色	20007244	21007244	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7245	30级东海藏宝图5-紫色	20007245	21007245	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7246	30级东海藏宝图6-紫色	20007246	21007246	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7247	30级东海藏宝图7-紫色	20007247	21007247	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7248	30级东海藏宝图8-紫色	20007248	21007248	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7249	30级东海藏宝图9-紫色	20007249	21007249	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7250	30级东海藏宝图10-紫色	20007250	21007250	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7302	30级日华城藏宝图2-绿色	20007302	21007302	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7303	30级日华城藏宝图3-绿色	20007303	21007303	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7304	30级日华城藏宝图4-绿色	20007304	21007304	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7305	30级日华城藏宝图5-绿色	20007305	21007305	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7306	30级日华城藏宝图6-绿色	20007306	21007306	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7307	30级日华城藏宝图7-绿色	20007307	21007307	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7308	30级日华城藏宝图8-绿色	20007308	21007308	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7309	30级日华城藏宝图9-绿色	20007309	21007309	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7310	30级日华城藏宝图10-绿色	20007310	21007310	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7311	30级日华城藏宝图11-绿色	20007311	21007311	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7312	30级日华城藏宝图12-绿色	20007312	21007312	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7313	30级日华城藏宝图13-绿色	20007313	21007313	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7314	30级日华城藏宝图14-绿色	20007314	21007314	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7315	30级日华城藏宝图15-绿色	20007315	21007315	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7316	30级日华城藏宝图16-绿色	20007316	21007316	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7317	30级日华城藏宝图17-绿色	20007317	21007317	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7318	30级日华城藏宝图18-绿色	20007318	21007318	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7319	30级日华城藏宝图19-绿色	20007319	21007319	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7320	30级日华城藏宝图20-绿色	20007320	21007320	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7321	30级日华城藏宝图1-蓝色	20007321	21007321	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7322	30级日华城藏宝图2-蓝色	20007322	21007322	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7323	30级日华城藏宝图3-蓝色	20007323	21007323	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7324	30级日华城藏宝图4-蓝色	20007324	21007324	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7325	30级日华城藏宝图5-蓝色	20007325	21007325	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7326	30级日华城藏宝图6-蓝色	20007326	21007326	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7327	30级日华城藏宝图7-蓝色	20007327	21007327	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7328	30级日华城藏宝图8-蓝色	20007328	21007328	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7329	30级日华城藏宝图9-蓝色	20007329	21007329	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7330	30级日华城藏宝图10-蓝色	20007330	21007330	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7331	30级日华城藏宝图1-紫色	20007331	21007331	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7332	30级日华城藏宝图2-紫色	20007332	21007332	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7333	30级日华城藏宝图3-紫色	20007333	21007333	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7334	30级日华城藏宝图4-紫色	20007334	21007334	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7335	30级日华城藏宝图5-紫色	20007335	21007335	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7336	30级日华城藏宝图6-紫色	20007336	21007336	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7337	30级日华城藏宝图7-紫色	20007337	21007337	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7338	30级日华城藏宝图8-紫色	20007338	21007338	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7339	30级日华城藏宝图9-紫色	20007339	21007339	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7340	30级日华城藏宝图10-紫色	20007340	21007340	3	0	2	63	0	1	-1	1	0	-1	16	-1	0	0	0	0	0	105	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7341	【藏宝图】东海藏宝图	20007341	21007211	3	0	2	63	0	20	-1	99	0	-1	21	-1	0	0	241	0	240	104	6085	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7342	【藏宝图】珊瑚岛藏宝图	20007342	21007212	3	0	2	63	0	20	-1	99	0	-1	21	-1	0	0	241	0	240	104	6086	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7343	【藏宝图】巨木平原藏宝图	20007343	21007213	3	0	2	63	0	30	-1	99	0	-1	21	-1	0	0	241	0	240	104	6087	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7344	【藏宝图】平阳沼泽藏宝图	20007344	21007214	3	0	2	63	0	40	-1	99	0	-1	21	-1	0	0	241	0	240	104	6088	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7345	【藏宝图】流沙迷宫藏宝图	20007345	21007215	3	0	2	63	0	50	-1	99	0	-1	21	-1	0	0	241	0	240	104	6089	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7346	【藏宝图】太湖藏宝图	20007346	20007216	3	0	2	63	0	60	-1	99	0	1	21	-1	0	0	241	0	240	105	6090	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.Treasure04
7347	【藏宝图】珊瑚岛宝藏替代	20007447	20007451	3	0	0	63	0	-1	-1	99	0	1	21	-1	0	0	0	0	-1	105	9000	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.libao-5
7348	【藏宝图】巨木平原宝藏替代	20007448	20007451	3	0	0	63	0	-1	-1	99	0	1	21	-1	0	0	0	0	-1	105	9000	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.libao-5
7349	【藏宝图】平阳沼泽宝藏替代	20007449	20007451	3	0	0	63	0	-1	-1	99	0	1	21	-1	0	0	0	0	-1	105	9000	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.libao-5
7350	【藏宝图】流沙迷宫宝藏替代	20007450	20007451	3	0	0	63	0	-1	-1	99	0	1	21	-1	0	0	0	0	-1	105	9000	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.libao-5
7351	【藏宝图】神帝宝图残片·中	20007457	20007452	3	0	3	63	0	-1	-1	99	0	1	21	-1	0	0	1201	0	1200	105	6096	-1	-1	-1	0	0	0	0	0	0	0	Item/treasure.middle
7352	【藏宝图】神帝宝图残片·东	20007458	20007453	3	0	3	63	0	-1	-1	99	0	1	21	-1	0	0	1201	0	1200	105	6097	-1	-1	-1	0	0	0	0	0	0	0	Item/treasure.east
7353	【藏宝图】神帝宝图残片·西	20007459	20007454	3	0	3	63	0	-1	-1	99	0	1	21	-1	0	0	1201	0	1200	105	6097	-1	-1	-1	0	0	0	0	0	0	0	Item/treasure.west
7354	【藏宝图】神帝宝图残片·南	20007460	20007455	3	0	3	63	0	-1	-1	99	0	1	21	-1	0	0	1201	0	1200	105	6097	-1	-1	-1	0	0	0	0	0	0	0	Item/treasure.south
7355	【藏宝图】神帝宝图残片·北	20007461	20007456	3	0	3	63	0	-1	-1	99	0	1	21	-1	0	0	1201	0	1200	105	6097	-1	-1	-1	0	0	0	0	0	0	0	Item/treasure.north
7356	【藏宝图】神帝宝图	20007462	20007463	3	0	4	63	0	40	-1	99	0	1	21	-1	0	0	6021	0	6020	104	6098	-1	-1	-1	0	1	2	40110400	1	1	0	Item/treasure.map
7361	柳冬冬画像	20007361	21007361	7	0	1	63	0	1	-1	1	0	-1	2	-1	0	0	2	0	1	104	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/treasure.oldbeauty
7362	那七兽画像	20007362	21007362	7	0	1	63	0	1	-1	1	0	-1	2	-1	0	0	2	0	1	104	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/treasure.theking
7363	红叶签	20007363	21007363	7	0	1	63	0	1	-1	1	0	-1	2	-1	0	0	2	0	1	104	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/treasure.redleaf
7364	致傻猴	20007364	21007364	7	0	1	63	0	1	-1	1	0	-1	2	-1	0	0	2	0	1	104	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/treasure.stupidmonkey
7365	情书	20007365	21007365	7	0	1	63	0	1	-1	1	0	-1	2	-1	0	0	2	0	1	104	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/treasure.loveletter
7366	情书	20007366	21007366	7	0	1	63	0	1	-1	1	0	-1	2	-1	0	0	2	0	1	104	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/treasure.loveletter
7367	恐吓信	20007367	21007367	7	0	1	63	0	1	-1	1	0	-1	2	-1	0	0	2	0	1	104	-1	-1	-1	-1	0	0	0	0	0	0	0	Item/treasure.threatingletter
7401	东海及珊瑚岛宝藏-20	20007401	21007401	2	0	2	63	0	20	-1	99	0	1	16	-1	0	0	0	0	0	105	8061	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.wabao2
7402	巨木平原宝藏-30	20007402	21007402	2	0	2	63	0	30	-1	99	0	1	16	-1	0	0	0	0	0	105	8061	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.wabao2
7403	平阳沼泽宝藏-40	20007403	21007403	2	0	2	63	0	40	-1	99	0	1	16	-1	0	0	0	0	0	105	8061	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.wabao2
7404	流沙迷宫宝藏-50	20007404	21007404	2	0	2	63	0	50	-1	99	0	1	16	-1	0	0	0	0	0	105	8061	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.wabao2
7405	太湖宝藏-60	20007405	21007405	2	0	2	63	0	60	-1	99	0	1	16	-1	0	0	0	0	0	105	8061	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.wabao2
7406	30级东海宝藏6-绿色	20007406	21007406	2	0	2	63	0	1	-1	1	0	1	16	-1	0	0	0	0	0	105	8062	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.libao-5
7407	30级东海宝藏7-绿色	20007407	21007407	2	0	2	63	0	1	-1	1	0	1	16	-1	0	0	0	0	0	105	8062	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.libao-5
7408	30级东海宝藏8-绿色	20007408	21007408	2	0	2	63	0	1	-1	1	0	1	16	-1	0	0	0	0	0	105	8062	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.libao-5
7409	30级东海宝藏9-绿色	20007409	21007409	2	0	2	63	0	1	-1	1	0	1	16	-1	0	0	0	0	0	105	8062	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.libao-5
7410	30级东海宝藏10-绿色	20007410	21007410	2	0	2	63	0	1	-1	1	0	1	16	-1	0	0	0	0	0	105	8062	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.libao-5
7411	高级藏宝图宝藏	20007411	21007411	2	0	3	63	0	1	-1	99	0	1	16	-1	0	0	0	0	0	105	8061	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.wabao3
7412	30级东海宝藏12-绿色	20007412	21007412	2	0	2	63	0	1	-1	1	0	1	16	-1	0	0	0	0	0	105	8062	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.libao-5
7413	30级东海宝藏13-绿色	20007413	21007413	2	0	2	63	0	1	-1	1	0	1	16	-1	0	0	0	0	0	105	8062	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.libao-5
7414	30级东海宝藏14-绿色	20007414	21007414	2	0	2	63	0	1	-1	1	0	1	16	-1	0	0	0	0	0	105	8062	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.libao-5
7415	30级东海宝藏15-绿色	20007415	21007415	2	0	2	63	0	1	-1	1	0	1	16	-1	0	0	0	0	0	105	8062	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.libao-5
7416	30级东海宝藏16-绿色	20007416	21007416	2	0	2	63	0	1	-1	1	0	1	16	-1	0	0	0	0	0	105	8062	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.libao-5
7417	30级东海宝藏17-绿色	20007417	21007417	2	0	2	63	0	1	-1	1	0	1	16	-1	0	0	0	0	0	105	8062	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.libao-5
7418	30级东海宝藏18-绿色	20007418	21007418	2	0	2	63	0	1	-1	1	0	1	16	-1	0	0	0	0	0	105	8062	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.libao-5
7419	30级东海宝藏19-绿色	20007419	21007419	2	0	2	63	0	1	-1	1	0	1	16	-1	0	0	0	0	0	105	8062	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.libao-5
7420	30级东海宝藏20-绿色	20007420	21007420	2	0	2	63	0	1	-1	1	0	1	16	-1	0	0	0	0	0	105	8062	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.libao-5
7421	30级东海宝藏1-蓝色	20007421	21007421	2	0	2	63	0	1	-1	1	0	1	16	-1	0	0	0	0	0	105	8062	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.libao-5
7422	30级东海宝藏2-蓝色	20007422	21007422	2	0	2	63	0	1	-1	1	0	1	16	-1	0	0	0	0	0	105	8062	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.libao-5
7423	30级东海宝藏3-蓝色	20007423	21007423	2	0	2	63	0	1	-1	1	0	1	16	-1	0	0	0	0	0	105	8062	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.libao-5
7424	30级东海宝藏4-蓝色	20007424	21007424	2	0	2	63	0	1	-1	1	0	1	16	-1	0	0	0	0	0	105	8062	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.libao-5
7425	30级东海宝藏5-蓝色	20007425	21007425	2	0	2	63	0	1	-1	1	0	1	16	-1	0	0	0	0	0	105	8062	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.libao-5
7426	30级东海宝藏6-蓝色	20007426	21007426	2	0	2	63	0	1	-1	1	0	1	16	-1	0	0	0	0	0	105	8062	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.libao-5
7427	30级东海宝藏7-蓝色	20007427	21007427	2	0	2	63	0	1	-1	1	0	1	16	-1	0	0	0	0	0	105	8062	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.libao-5
7428	30级东海宝藏8-蓝色	20007428	21007428	2	0	2	63	0	1	-1	1	0	1	16	-1	0	0	0	0	0	105	8062	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.libao-5
7429	30级东海宝藏9-蓝色	20007429	21007429	2	0	2	63	0	1	-1	1	0	1	16	-1	0	0	0	0	0	105	8062	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.libao-5
7430	30级东海宝藏10-蓝色	20007430	21007430	2	0	2	63	0	1	-1	1	0	1	16	-1	0	0	0	0	0	105	8062	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.libao-5
7431	30级东海宝藏1-紫色	20007431	21007431	2	0	2	63	0	1	-1	1	0	1	16	-1	0	0	0	0	0	105	8062	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.libao-5
7432	30级东海宝藏2-紫色	20007432	21007432	2	0	2	63	0	1	-1	1	0	1	16	-1	0	0	0	0	0	105	8062	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.libao-5
7433	30级东海宝藏3-紫色	20007433	21007433	2	0	2	63	0	1	-1	1	0	1	16	-1	0	0	0	0	0	105	8062	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.libao-5
7434	30级东海宝藏4-紫色	20007434	21007434	2	0	2	63	0	1	-1	1	0	1	16	-1	0	0	0	0	0	105	8062	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.libao-5
7435	30级东海宝藏5-紫色	20007435	21007435	2	0	2	63	0	1	-1	1	0	1	16	-1	0	0	0	0	0	105	8062	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.libao-5
7436	30级东海宝藏6-紫色	20007436	21007436	2	0	2	63	0	1	-1	1	0	1	16	-1	0	0	0	0	0	105	8062	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.libao-5
7437	30级东海宝藏7-紫色	20007437	21007437	2	0	2	63	0	1	-1	1	0	1	16	-1	0	0	0	0	0	105	8062	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.libao-5
7438	30级东海宝藏8-紫色	20007438	21007438	2	0	2	63	0	1	-1	1	0	1	16	-1	0	0	0	0	0	105	8062	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.libao-5
7439	30级东海宝藏9-紫色	20007439	21007439	2	0	2	63	0	1	-1	1	0	1	16	-1	0	0	0	0	0	105	8062	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.libao-5
7440	30级东海宝藏10-紫色	20007440	21007440	2	0	2	63	0	1	-1	1	0	1	16	-1	0	0	0	0	0	105	8062	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.libao-5
7501	28级BOSS1礼包	20007501	21007501	2	0	4	63	0	-1	-1	99	0	-1	16	-1	0	0	-1	0	-1	105	8061	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.boss1
7502	33级BOSS1礼包	20007502	21007502	2	0	4	63	0	-1	-1	99	0	-1	16	-1	0	0	-1	0	-1	105	8061	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.boss1
7503	38级BOSS1礼包	20007503	21007503	2	0	4	63	0	-1	-1	99	0	-1	16	-1	0	0	-1	0	-1	105	8061	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.boss1
7504	43级BOSS1礼包	20007504	21007504	2	0	4	63	0	-1	-1	99	0	-1	16	-1	0	0	-1	0	-1	105	8061	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.boss1
7505	48级BOSS1礼包	20007505	21007505	2	0	4	63	0	-1	-1	99	0	-1	16	-1	0	0	-1	0	-1	105	8061	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.boss1
7506	53级BOSS1礼包	20007506	21007506	2	0	4	63	0	-1	-1	99	0	-1	16	-1	0	0	-1	0	-1	105	8061	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.boss1
7507	58级BOSS1礼包	20007507	21007507	2	0	4	63	0	-1	-1	99	0	-1	16	-1	0	0	-1	0	-1	105	8061	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.boss1
7508	63级BOSS1礼包	20007508	21007508	2	0	4	63	0	-1	-1	99	0	-1	16	-1	0	0	-1	0	-1	105	8061	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.boss1
7509	68级BOSS1礼包	20007509	21007509	2	0	4	63	0	-1	-1	99	0	-1	16	-1	0	0	-1	0	-1	105	8061	-1	-1	-1	0	0	0	0	0	0	0	Item/Scroll.boss1
