itemid	reqlevel	suitid	exattrgroupid	attributegroupid	colorindex	modelid	modelid_F	durabilitymax	lingqi	speedpercent	fixtemplateid
192423	30	-1	-1	90714	0	543	543	-1	0	1	0
192424	30	-1	-1	90714	0	544	544	-1	0	1	0
193001	55	-1	-1	90715	0	651	651	-1	0	1	0
193002	55	-1	-1	90715	0	652	652	-1	0	1	0
193003	55	-1	-1	90715	0	653	653	-1	0	1	0
193004	55	-1	-1	90715	0	654	654	-1	0	1	0
193005	55	-1	-1	90715	0	655	655	-1	0	1	0
193011	55	-1	-1	90716	0	651	651	-1	0	1	0
193012	55	-1	-1	90716	0	652	652	-1	0	1	0
193013	55	-1	-1	90716	0	653	653	-1	0	1	0
193014	55	-1	-1	90716	0	654	654	-1	0	1	0
193015	55	-1	-1	90716	0	655	655	-1	0	1	0
193021	55	-1	-1	90717	0	651	651	-1	0	1	0
193022	55	-1	-1	90717	0	652	652	-1	0	1	0
193023	55	-1	-1	90717	0	653	653	-1	0	1	0
193024	55	-1	-1	90717	0	654	654	-1	0	1	0
193025	55	-1	-1	90717	0	655	655	-1	0	1	0
193101	55	-1	-1	90718	0	211	211	-1	0	1	0
193102	55	-1	-1	90718	0	212	212	-1	0	1	0
193103	55	-1	-1	90718	0	213	213	-1	0	1	0
193104	55	-1	-1	90718	0	214	214	-1	0	1	0
193105	55	-1	-1	90718	0	215	215	-1	0	1	0
193111	55	-1	-1	90719	0	211	211	-1	0	1	0
193112	55	-1	-1	90719	0	212	212	-1	0	1	0
193113	55	-1	-1	90719	0	213	213	-1	0	1	0
193114	55	-1	-1	90719	0	214	214	-1	0	1	0
193115	55	-1	-1	90719	0	215	215	-1	0	1	0
193121	55	-1	-1	90720	0	211	211	-1	0	1	0
193122	55	-1	-1	90720	0	212	212	-1	0	1	0
193123	55	-1	-1	90720	0	213	213	-1	0	1	0
193124	55	-1	-1	90720	0	214	214	-1	0	1	0
193125	55	-1	-1	90720	0	215	215	-1	0	1	0
193201	55	-1	-1	90721	0	331	331	-1	0	1	0
193202	55	-1	-1	90721	0	332	332	-1	0	1	0
193203	55	-1	-1	90721	0	333	333	-1	0	1	0
193204	55	-1	-1	90721	0	334	334	-1	0	1	0
193205	55	-1	-1	90721	0	335	335	-1	0	1	0
193211	55	-1	-1	90722	0	331	331	-1	0	1	0
193212	55	-1	-1	90722	0	332	332	-1	0	1	0
193213	55	-1	-1	90722	0	333	333	-1	0	1	0
193214	55	-1	-1	90722	0	334	334	-1	0	1	0
193215	55	-1	-1	90722	0	335	335	-1	0	1	0
193221	55	-1	-1	90723	0	331	331	-1	0	1	0
193222	55	-1	-1	90723	0	332	332	-1	0	1	0
193223	55	-1	-1	90723	0	333	333	-1	0	1	0
193224	55	-1	-1	90723	0	334	334	-1	0	1	0
193225	55	-1	-1	90723	0	335	335	-1	0	1	0
193301	55	-1	-1	90724	0	451	451	-1	0	1	0
193302	55	-1	-1	90724	0	452	452	-1	0	1	0
193303	55	-1	-1	90724	0	453	453	-1	0	1	0
193304	55	-1	-1	90724	0	454	454	-1	0	1	0
193305	55	-1	-1	90724	0	455	455	-1	0	1	0
193311	55	-1	-1	90725	0	451	451	-1	0	1	0
193312	55	-1	-1	90725	0	452	452	-1	0	1	0
193313	55	-1	-1	90725	0	453	453	-1	0	1	0
193314	55	-1	-1	90725	0	454	454	-1	0	1	0
193315	55	-1	-1	90725	0	455	455	-1	0	1	0
193321	55	-1	-1	90726	0	451	451	-1	0	1	0
193322	55	-1	-1	90726	0	452	452	-1	0	1	0
193323	55	-1	-1	90726	0	453	453	-1	0	1	0
193324	55	-1	-1	90726	0	454	454	-1	0	1	0
193325	55	-1	-1	90726	0	455	455	-1	0	1	0
193401	55	-1	-1	90727	0	611	611	-1	0	1	0
193402	55	-1	-1	90727	0	612	612	-1	0	1	0
193403	55	-1	-1	90727	0	613	613	-1	0	1	0
193404	55	-1	-1	90727	0	614	614	-1	0	1	0
193405	55	-1	-1	90727	0	615	615	-1	0	1	0
193411	55	-1	-1	90728	0	611	611	-1	0	1	0
193412	55	-1	-1	90728	0	612	612	-1	0	1	0
193413	55	-1	-1	90728	0	613	613	-1	0	1	0
193414	55	-1	-1	90728	0	614	614	-1	0	1	0
193415	55	-1	-1	90728	0	615	615	-1	0	1	0
193421	55	-1	-1	90729	0	611	611	-1	0	1	0
193422	55	-1	-1	90729	0	612	612	-1	0	1	0
193423	55	-1	-1	90729	0	613	613	-1	0	1	0
193424	55	-1	-1	90729	0	614	614	-1	0	1	0
193425	55	-1	-1	90729	0	615	615	-1	0	1	0
194001	55	-1	-1	90715	0	121	121	-1	0	1	0
194002	55	-1	-1	90715	0	122	122	-1	0	1	0
194003	55	-1	-1	90715	0	123	123	-1	0	1	0
194004	55	-1	-1	90715	0	124	124	-1	0	1	0
194005	55	-1	-1	90715	0	125	125	-1	0	1	0
194006	55	-1	-1	90715	0	126	126	-1	0	1	0
194011	55	-1	-1	90716	0	121	121	-1	0	1	0
194012	55	-1	-1	90716	0	122	122	-1	0	1	0
194013	55	-1	-1	90716	0	123	123	-1	0	1	0
194014	55	-1	-1	90716	0	124	124	-1	0	1	0
194015	55	-1	-1	90716	0	125	125	-1	0	1	0
194016	55	-1	-1	90716	0	126	126	-1	0	1	0
194021	55	-1	-1	90717	0	121	121	-1	0	1	0
194022	55	-1	-1	90717	0	122	122	-1	0	1	0
194023	55	-1	-1	90717	0	123	123	-1	0	1	0
194024	55	-1	-1	90717	0	124	124	-1	0	1	0
194025	55	-1	-1	90717	0	125	125	-1	0	1	0
194026	55	-1	-1	90717	0	126	126	-1	0	1	0
194101	55	-1	-1	90718	0	221	221	-1	0	1	0
194102	55	-1	-1	90718	0	222	222	-1	0	1	0
194103	55	-1	-1	90718	0	223	223	-1	0	1	0
194104	55	-1	-1	90718	0	224	224	-1	0	1	0
194105	55	-1	-1	90718	0	225	225	-1	0	1	0
194106	55	-1	-1	90718	0	226	226	-1	0	1	0
194111	55	-1	-1	90719	0	221	221	-1	0	1	0
194112	55	-1	-1	90719	0	222	222	-1	0	1	0
194113	55	-1	-1	90719	0	223	223	-1	0	1	0
194114	55	-1	-1	90719	0	224	224	-1	0	1	0
194115	55	-1	-1	90719	0	225	225	-1	0	1	0
194116	55	-1	-1	90719	0	226	226	-1	0	1	0
194121	55	-1	-1	90720	0	221	221	-1	0	1	0
194122	55	-1	-1	90720	0	222	222	-1	0	1	0
194123	55	-1	-1	90720	0	223	223	-1	0	1	0
194124	55	-1	-1	90720	0	224	224	-1	0	1	0
194125	55	-1	-1	90720	0	225	225	-1	0	1	0
194126	55	-1	-1	90720	0	226	226	-1	0	1	0
194201	55	-1	-1	90721	0	321	321	-1	0	1	0
194202	55	-1	-1	90721	0	322	322	-1	0	1	0
194203	55	-1	-1	90721	0	323	323	-1	0	1	0
194204	55	-1	-1	90721	0	324	324	-1	0	1	0
194205	55	-1	-1	90721	0	325	325	-1	0	1	0
194206	55	-1	-1	90721	0	326	326	-1	0	1	0
194211	55	-1	-1	90722	0	321	321	-1	0	1	0
194212	55	-1	-1	90722	0	322	322	-1	0	1	0
194213	55	-1	-1	90722	0	323	323	-1	0	1	0
194214	55	-1	-1	90722	0	324	324	-1	0	1	0
194215	55	-1	-1	90722	0	325	325	-1	0	1	0
194216	55	-1	-1	90722	0	326	326	-1	0	1	0
194221	55	-1	-1	90723	0	321	321	-1	0	1	0
194222	55	-1	-1	90723	0	322	322	-1	0	1	0
194223	55	-1	-1	90723	0	323	323	-1	0	1	0
194224	55	-1	-1	90723	0	324	324	-1	0	1	0
194225	55	-1	-1	90723	0	325	325	-1	0	1	0
194226	55	-1	-1	90723	0	326	326	-1	0	1	0
194301	55	-1	-1	90724	0	431	431	-1	0	1	0
194302	55	-1	-1	90724	0	432	432	-1	0	1	0
194303	55	-1	-1	90724	0	433	433	-1	0	1	0
194304	55	-1	-1	90724	0	434	434	-1	0	1	0
194305	55	-1	-1	90724	0	435	435	-1	0	1	0
194306	55	-1	-1	90724	0	436	436	-1	0	1	0
194311	55	-1	-1	90725	0	431	431	-1	0	1	0
194312	55	-1	-1	90725	0	432	432	-1	0	1	0
194313	55	-1	-1	90725	0	433	433	-1	0	1	0
194314	55	-1	-1	90725	0	434	434	-1	0	1	0
194315	55	-1	-1	90725	0	435	435	-1	0	1	0
194316	55	-1	-1	90725	0	436	436	-1	0	1	0
194321	55	-1	-1	90726	0	431	431	-1	0	1	0
194322	55	-1	-1	90726	0	432	432	-1	0	1	0
194323	55	-1	-1	90726	0	433	433	-1	0	1	0
194324	55	-1	-1	90726	0	434	434	-1	0	1	0
194325	55	-1	-1	90726	0	435	435	-1	0	1	0
194326	55	-1	-1	90726	0	436	436	-1	0	1	0
194401	55	-1	-1	90727	0	551	551	-1	0	1	0
194402	55	-1	-1	90727	0	552	552	-1	0	1	0
194403	55	-1	-1	90727	0	553	553	-1	0	1	0
194404	55	-1	-1	90727	0	554	554	-1	0	1	0
194405	55	-1	-1	90727	0	555	555	-1	0	1	0
194406	55	-1	-1	90727	0	556	556	-1	0	1	0
194411	55	-1	-1	90728	0	551	551	-1	0	1	0
194412	55	-1	-1	90728	0	552	552	-1	0	1	0
194413	55	-1	-1	90728	0	553	553	-1	0	1	0
194414	55	-1	-1	90728	0	554	554	-1	0	1	0
194415	55	-1	-1	90728	0	555	555	-1	0	1	0
194416	55	-1	-1	90728	0	556	556	-1	0	1	0
194521	55	-1	-1	90729	0	551	551	-1	0	1	0
194522	55	-1	-1	90729	0	552	552	-1	0	1	0
194523	55	-1	-1	90729	0	553	553	-1	0	1	0
194524	55	-1	-1	90729	0	554	554	-1	0	1	0
194525	55	-1	-1	90729	0	555	555	-1	0	1	0
194526	55	-1	-1	90729	0	556	556	-1	0	1	0
195001	65	-1	-1	90730	0	651	-1	-1	0	1	0
195002	65	-1	-1	90730	0	652	-1	-1	0	1	0
195003	65	-1	-1	90730	0	653	-1	-1	0	1	0
195004	65	-1	-1	90730	0	654	-1	-1	0	1	0
195005	65	-1	-1	90730	0	655	-1	-1	0	1	0
195011	65	-1	-1	90731	0	651	-1	-1	0	1	0
195012	65	-1	-1	90731	0	652	-1	-1	0	1	0
195013	65	-1	-1	90731	0	653	-1	-1	0	1	0
195014	65	-1	-1	90731	0	654	-1	-1	0	1	0
195015	65	-1	-1	90731	0	655	-1	-1	0	1	0
195021	65	-1	-1	90732	0	651	-1	-1	0	1	0
195022	65	-1	-1	90732	0	652	-1	-1	0	1	0
195023	65	-1	-1	90732	0	653	-1	-1	0	1	0
195024	65	-1	-1	90732	0	654	-1	-1	0	1	0
195025	65	-1	-1	90732	0	655	-1	-1	0	1	0
195101	65	-1	-1	90733	0	211	-1	-1	0	1	0
195102	65	-1	-1	90733	0	212	-1	-1	0	1	0
195103	65	-1	-1	90733	0	213	-1	-1	0	1	0
195104	65	-1	-1	90733	0	214	-1	-1	0	1	0
195105	65	-1	-1	90733	0	215	-1	-1	0	1	0
195111	65	-1	-1	90734	0	211	-1	-1	0	1	0
195112	65	-1	-1	90734	0	212	-1	-1	0	1	0
195113	65	-1	-1	90734	0	213	-1	-1	0	1	0
195114	65	-1	-1	90734	0	214	-1	-1	0	1	0
195115	65	-1	-1	90734	0	215	-1	-1	0	1	0
195121	65	-1	-1	90735	0	211	-1	-1	0	1	0
195122	65	-1	-1	90735	0	212	-1	-1	0	1	0
195123	65	-1	-1	90735	0	213	-1	-1	0	1	0
195124	65	-1	-1	90735	0	214	-1	-1	0	1	0
195125	65	-1	-1	90735	0	215	-1	-1	0	1	0
195201	65	-1	-1	90736	0	331	-1	-1	0	1	0
195202	65	-1	-1	90736	0	332	-1	-1	0	1	0
195203	65	-1	-1	90736	0	333	-1	-1	0	1	0
195204	65	-1	-1	90736	0	334	-1	-1	0	1	0
195205	65	-1	-1	90736	0	335	-1	-1	0	1	0
195211	65	-1	-1	90737	0	331	-1	-1	0	1	0
195212	65	-1	-1	90737	0	332	-1	-1	0	1	0
195213	65	-1	-1	90737	0	333	-1	-1	0	1	0
195214	65	-1	-1	90737	0	334	-1	-1	0	1	0
195215	65	-1	-1	90737	0	335	-1	-1	0	1	0
195221	65	-1	-1	90738	0	331	-1	-1	0	1	0
195222	65	-1	-1	90738	0	332	-1	-1	0	1	0
195223	65	-1	-1	90738	0	333	-1	-1	0	1	0
195224	65	-1	-1	90738	0	334	-1	-1	0	1	0
195225	65	-1	-1	90738	0	335	-1	-1	0	1	0
195301	65	-1	-1	90739	0	451	-1	-1	0	1	0
195302	65	-1	-1	90739	0	452	-1	-1	0	1	0
195303	65	-1	-1	90739	0	453	-1	-1	0	1	0
195304	65	-1	-1	90739	0	454	-1	-1	0	1	0
195305	65	-1	-1	90739	0	455	-1	-1	0	1	0
195311	65	-1	-1	90740	0	451	-1	-1	0	1	0
195312	65	-1	-1	90740	0	452	-1	-1	0	1	0
195313	65	-1	-1	90740	0	453	-1	-1	0	1	0
195314	65	-1	-1	90740	0	454	-1	-1	0	1	0
195315	65	-1	-1	90740	0	455	-1	-1	0	1	0
195321	65	-1	-1	90741	0	451	-1	-1	0	1	0
195322	65	-1	-1	90741	0	452	-1	-1	0	1	0
195323	65	-1	-1	90741	0	453	-1	-1	0	1	0
195324	65	-1	-1	90741	0	454	-1	-1	0	1	0
195325	65	-1	-1	90741	0	455	-1	-1	0	1	0
195401	65	-1	-1	90742	0	611	-1	-1	0	1	0
195402	65	-1	-1	90742	0	612	-1	-1	0	1	0
195403	65	-1	-1	90742	0	613	-1	-1	0	1	0
195404	65	-1	-1	90742	0	614	-1	-1	0	1	0
195405	65	-1	-1	90742	0	615	-1	-1	0	1	0
195411	65	-1	-1	90743	0	611	-1	-1	0	1	0
195412	65	-1	-1	90743	0	612	-1	-1	0	1	0
195413	65	-1	-1	90743	0	613	-1	-1	0	1	0
195414	65	-1	-1	90743	0	614	-1	-1	0	1	0
195415	65	-1	-1	90743	0	615	-1	-1	0	1	0
195421	65	-1	-1	90744	0	611	-1	-1	0	1	0
195422	65	-1	-1	90744	0	612	-1	-1	0	1	0
195423	65	-1	-1	90744	0	613	-1	-1	0	1	0
195424	65	-1	-1	90744	0	614	-1	-1	0	1	0
195425	65	-1	-1	90744	0	615	-1	-1	0	1	0
196001	65	-1	-1	90730	0	121	-1	-1	0	1	0
196002	65	-1	-1	90730	0	122	-1	-1	0	1	0
196003	65	-1	-1	90730	0	123	-1	-1	0	1	0
196004	65	-1	-1	90730	0	124	-1	-1	0	1	0
196005	65	-1	-1	90730	0	125	-1	-1	0	1	0
196006	65	-1	-1	90730	0	126	-1	-1	0	1	0
196011	65	-1	-1	90731	0	121	-1	-1	0	1	0
196012	65	-1	-1	90731	0	122	-1	-1	0	1	0
196013	65	-1	-1	90731	0	123	-1	-1	0	1	0
196014	65	-1	-1	90731	0	124	-1	-1	0	1	0
196015	65	-1	-1	90731	0	125	-1	-1	0	1	0
196016	65	-1	-1	90731	0	126	-1	-1	0	1	0
196021	65	-1	-1	90732	0	121	-1	-1	0	1	0
196022	65	-1	-1	90732	0	122	-1	-1	0	1	0
196023	65	-1	-1	90732	0	123	-1	-1	0	1	0
196024	65	-1	-1	90732	0	124	-1	-1	0	1	0
196025	65	-1	-1	90732	0	125	-1	-1	0	1	0
196026	65	-1	-1	90732	0	126	-1	-1	0	1	0
196101	65	-1	-1	90733	0	221	-1	-1	0	1	0
196102	65	-1	-1	90733	0	222	-1	-1	0	1	0
196103	65	-1	-1	90733	0	223	-1	-1	0	1	0
196104	65	-1	-1	90733	0	224	-1	-1	0	1	0
196105	65	-1	-1	90733	0	225	-1	-1	0	1	0
196106	65	-1	-1	90733	0	226	-1	-1	0	1	0
196111	65	-1	-1	90734	0	221	-1	-1	0	1	0
196112	65	-1	-1	90734	0	222	-1	-1	0	1	0
196113	65	-1	-1	90734	0	223	-1	-1	0	1	0
196114	65	-1	-1	90734	0	224	-1	-1	0	1	0
196115	65	-1	-1	90734	0	225	-1	-1	0	1	0
196116	65	-1	-1	90734	0	226	-1	-1	0	1	0
196121	65	-1	-1	90735	0	221	-1	-1	0	1	0
196122	65	-1	-1	90735	0	222	-1	-1	0	1	0
196123	65	-1	-1	90735	0	223	-1	-1	0	1	0
196124	65	-1	-1	90735	0	224	-1	-1	0	1	0
196125	65	-1	-1	90735	0	225	-1	-1	0	1	0
196126	65	-1	-1	90735	0	226	-1	-1	0	1	0
196201	65	-1	-1	90736	0	321	-1	-1	0	1	0
196202	65	-1	-1	90736	0	322	-1	-1	0	1	0
196203	65	-1	-1	90736	0	323	-1	-1	0	1	0
196204	65	-1	-1	90736	0	324	-1	-1	0	1	0
196205	65	-1	-1	90736	0	325	-1	-1	0	1	0
196206	65	-1	-1	90736	0	326	-1	-1	0	1	0
196211	65	-1	-1	90737	0	321	-1	-1	0	1	0
196212	65	-1	-1	90737	0	322	-1	-1	0	1	0
196213	65	-1	-1	90737	0	323	-1	-1	0	1	0
196214	65	-1	-1	90737	0	324	-1	-1	0	1	0
196215	65	-1	-1	90737	0	325	-1	-1	0	1	0
196216	65	-1	-1	90737	0	326	-1	-1	0	1	0
196221	65	-1	-1	90738	0	321	-1	-1	0	1	0
196222	65	-1	-1	90738	0	322	-1	-1	0	1	0
196223	65	-1	-1	90738	0	323	-1	-1	0	1	0
196224	65	-1	-1	90738	0	324	-1	-1	0	1	0
196225	65	-1	-1	90738	0	325	-1	-1	0	1	0
196226	65	-1	-1	90738	0	326	-1	-1	0	1	0
196301	65	-1	-1	90739	0	431	-1	-1	0	1	0
196302	65	-1	-1	90739	0	432	-1	-1	0	1	0
196303	65	-1	-1	90739	0	433	-1	-1	0	1	0
196304	65	-1	-1	90739	0	434	-1	-1	0	1	0
196305	65	-1	-1	90739	0	435	-1	-1	0	1	0
196306	65	-1	-1	90739	0	436	-1	-1	0	1	0
196311	65	-1	-1	90740	0	431	-1	-1	0	1	0
196312	65	-1	-1	90740	0	432	-1	-1	0	1	0
196313	65	-1	-1	90740	0	433	-1	-1	0	1	0
196314	65	-1	-1	90740	0	434	-1	-1	0	1	0
196315	65	-1	-1	90740	0	435	-1	-1	0	1	0
196316	65	-1	-1	90740	0	436	-1	-1	0	1	0
196321	65	-1	-1	90741	0	431	-1	-1	0	1	0
196322	65	-1	-1	90741	0	432	-1	-1	0	1	0
196323	65	-1	-1	90741	0	433	-1	-1	0	1	0
196324	65	-1	-1	90741	0	434	-1	-1	0	1	0
196325	65	-1	-1	90741	0	435	-1	-1	0	1	0
196326	65	-1	-1	90741	0	436	-1	-1	0	1	0
196401	65	-1	-1	90742	0	551	-1	-1	0	1	0
196402	65	-1	-1	90742	0	552	-1	-1	0	1	0
196403	65	-1	-1	90742	0	553	-1	-1	0	1	0
196404	65	-1	-1	90742	0	554	-1	-1	0	1	0
196405	65	-1	-1	90742	0	555	-1	-1	0	1	0
196406	65	-1	-1	90742	0	556	-1	-1	0	1	0
196411	65	-1	-1	90743	0	551	-1	-1	0	1	0
196412	65	-1	-1	90743	0	552	-1	-1	0	1	0
196413	65	-1	-1	90743	0	553	-1	-1	0	1	0
196414	65	-1	-1	90743	0	554	-1	-1	0	1	0
196415	65	-1	-1	90743	0	555	-1	-1	0	1	0
196416	65	-1	-1	90743	0	556	-1	-1	0	1	0
196521	65	-1	-1	90744	0	551	-1	-1	0	1	0
196522	65	-1	-1	90744	0	552	-1	-1	0	1	0
196523	65	-1	-1	90744	0	553	-1	-1	0	1	0
196524	65	-1	-1	90744	0	554	-1	-1	0	1	0
196525	65	-1	-1	90744	0	555	-1	-1	0	1	0
196526	65	-1	-1	90744	0	556	-1	-1	0	1	0
198000	20	-1	-1	98001	0	23	23	-1	0	1	0
198001	20	-1	-1	98002	0	23	23	-1	0	1	0
89898989	0	0	0	0	0	0	0	-1	0	1	0
